[20584, 471859945544]
[403047686384, 471859945544]
[407961624648, 471859945544]
[407961796848, 471859945544]
[407961821304, 471859945544]
[407961866480, 471859945544]
[407961956512, 471859945544]
[407961968800, 471859945544]
[407962062968, 471859945544]
[407962108048, 471859945544]
[407962407040, 471859945544]
[407962538128, 471859945544]
[407962730616, 471859945544]
[407962792064, 471859945544]
[407962943608, 471859945544]
[407962955920, 471859945544]
[407963816080, 471859945544]
[407964250256, 471859945544]
[407964700816, 471859945544]
[407964713104, 471859945544]
[412876849224, 471859945544]
[412876865680, 471859945544]
[412876882160, 471859945544]
[412876996680, 471859945544]
[412877357296, 471859945544]
[412877443192, 471859945544]
[412877492296, 471859945544]
[412877521016, 471859945544]
[412877525136, 471859945544]
[412877881504, 471859945544]
[412878626976, 471859945544]
[412878631072, 471859945544]
[412878987424, 471859945544]
[412879147168, 471859945544]
[412879167648, 471859945544]
[412879614112, 471859945544]
[412880199840, 471859945544]
[412880625824, 471859945544]
[417792004240, 471859945544]
[417792294984, 471859945544]
[417792303176, 471859945544]
[417792471112, 471859945544]
[417792487496, 471859945544]
[417792532552, 471859945544]
[417792598160, 471859945544]
[417792622736, 471859945544]
[417792929936, 471859945544]
[417794048144, 471859945544]
[422707241032, 471859945544]
[422707327048, 471859945544]
[422707372104, 471859945544]
[422707757200, 471859945544]
[422708068496, 471859945544]
[422708080800, 471859945544]
[422708093072, 471859945544]
[422708105360, 471859945544]
[422708109456, 471859945544]
[422708273224, 471859945544]
[422708297800, 471859945544]
[422708314256, 471859945544]
[422708387912, 471859945544]
[422708428944, 471859945544]
[422708543648, 471859945544]
[427622441032, 471859945544]
[427622600776, 471859945544]
[427622645920, 471859945544]
[427622678600, 471859945544]
[427622711368, 471859945544]
[427622736016, 471859945544]
[427622989984, 471859945544]
[427623313552, 471859945544]
[427623325840, 471859945544]
[427623334032, 471859945544]
[427623338144, 471859945544]
[427623366816, 471859945544]
[427623424160, 471859945544]
[427623436432, 471859945544]
[427623637152, 471859945544]
[427623665824, 471859945544]
[427623768224, 471859945544]
[427623829664, 471859945544]
[432537681992, 471859945544]
[432537714760, 471859945544]
[432537751624, 471859945544]
[432538005576, 471859945544]
[432538034248, 471859945544]
[432538038344, 471859945544]
[432538202184, 471859945544]
[432538255432, 471859945544]
[432538325064, 471859945544]
[432538370120, 471859945544]
[432538747040, 471859945544]
[432538779792, 471859945544]
[432538935368, 471859945544]
[432539000976, 471859945544]
[432539078800, 471859945544]
[432539123872, 471859945544]
[432539140168, 471859945544]
[432539484320, 471859945544]
[432539558032, 471859945544]
[432539566224, 471859945544]
[432539586704, 471859945544]
[432539594896, 471859945544]
[432539701392, 471859945544]
[432539709584, 471859945544]
[432540414096, 471859945544]
[432540573840, 471859945544]
[432540795040, 471859945544]
[437452902472, 471859945544]
[437452918856, 471859945544]
[437453045832, 471859945544]
[437453500560, 471859945544]
[437453861008, 471859945544]
[437453971616, 471859945544]
[437453992080, 471859945544]
[437454164112, 471859945544]
[437454373024, 471859945544]
[437454475424, 471859945544]
[437454581920, 471859945544]
[437455052960, 471859945544]
[437455085728, 471859945544]
[437455376544, 471859945544]
[437455409312, 471859945544]
[437455716512, 471859945544]
[442368016456, 471859945544]
[442368073872, 471859945544]
[442368102472, 471859945544]
[442368151624, 471859945544]
[442368249928, 471859945544]
[442368299080, 471859945544]
[442368397472, 471859945544]
[442368499784, 471859945544]
[442368528456, 471859945544]
[442368622664, 471859945544]
[442368626760, 471859945544]
[442368634952, 471859945544]
[442368684176, 471859945544]
[442368716960, 471859945544]
[442368737352, 471859945544]
[442368745632, 471859945544]
[442368917648, 471859945544]
[447283302472, 471859945544]
[447283327048, 471859945544]
[447283335240, 471859945544]
[447283400776, 471859945544]
[447283429448, 471859945544]
[447283560608, 471859945544]
[447283593376, 471859945544]
[447283667104, 471859945544]
[447283699784, 471859945544]
[447283761224, 471859945544]
[447283900560, 471859945544]
[447283941520, 471859945544]
[447284359240, 471859945544]
[447284691088, 471859945544]
[452198469704, 471859945544]
[452198494352, 471859945544]
[452198576272, 471859945544]
[452198584392, 471859945544]
[452198736016, 471859945544]
[452198830224, 471859945544]
[452198903880, 471859945544]
[452198981704, 471859945544]
[452199030928, 471859945544]
[452199395472, 471859945544]
[452199465104, 471859945544]
[452199473296, 471859945544]
[452199547040, 471859945544]
[452199620752, 471859945544]
[452200263824, 471859945544]
[457113755720, 471859945544]
[457113780296, 471859945544]
[457114345616, 471859945544]
[457114525856, 471859945544]
[457114554528, 471859945544]
[457114636432, 471859945544]
[457114669200, 471859945544]
[457114685600, 471859945544]
[457114788000, 471859945544]
[457114882192, 471859945544]
[457114910864, 471859945544]
[457115119760, 471859945544]
[462028910664, 471859945544]
[462029033544, 471859945544]
[462029357128, 471859945544]
[462029373512, 471859945544]
[462029381704, 471859945544]
[462029406368, 471859945544]
[462029488272, 471859945544]
[462029537424, 471859945544]
[462029594784, 471859945544]
[462029672608, 471859945544]
[462029787280, 471859945544]
[462029824160, 471859945544]
[462030033056, 471859945544]
[462030049440, 471859945544]
[462030102688, 471859945544]
[462030119072, 471859945544]
[462030971040, 471859945544]
[466944077896, 471859945544]
[466944127048, 471859945544]
[466944229448, 471859945544]
[466944303248, 471859945544]
[466944680008, 471859945544]
[466944720968, 471859945544]
[466944733256, 471859945544]
[466944774216, 471859945544]
[466944839752, 471859945544]
[466944852040, 471859945544]
[466944901192, 471859945544]
[466945593416, 471859945544]
[466945699912, 471859945544]
[466945826888, 471859945544]
[471859281992, 471859945544]
[471859368080, 471859945544]
[471859486864, 471859945544]
[471859626128, 471859945544]
[471859646608, 471859945544]
[471859773512, 471859945544]
[471859945544, 471860019272]
[471859945544, 471860142152]
[471859945544, 471860269128]
[471859945544, 471860314184]
[471859945544, 471860351048]
[471859945544, 471860432968]
[471859945544, 476774457416]
[471859945544, 476774514760]
[471859945544, 476774944840]
[471859945544, 476775112776]
[471859945544, 476775178312]
[471859945544, 481689608264]
[471859945544, 481689649224]
[471859945544, 481689681992]
[471859945544, 481689759816]
[471859945544, 481689813064]
[471859945544, 481689833544]
[471859945544, 481689866312]
[471859945544, 481690034248]
[471859945544, 481690288200]
[471859945544, 481690341448]
[471859945544, 481690755144]
[471859945544, 481690890312]
[471859945544, 486605045832]
[471859945544, 486605455432]
[471859945544, 486605938760]
[471859945544, 491520221256]
[471859945544, 491521286216]
